Date,Total sources,Sources with issues,Correct sources
2019-11-21,42,0,42
2019-11-22,42,0,42
2019-11-25,42,0,42
2019-11-26,42,0,42
2019-11-27,42,0,42
2019-11-28,42,0,42
2019-11-29,42,0,42
2019-12-02,42,0,42
2019-12-03,42,0,42
2019-12-05,42,0,42
2019-12-06,42,0,42
2019-12-09,42,0,42
2019-12-10,42,0,42
2019-12-11,42,0,42
2019-12-12,42,0,42
2019-12-13,42,0,42
2019-12-16,42,0,42
2019-12-17,42,0,42
2019-12-18,42,0,42
2019-12-19,42,0,42
2019-12-20,42,0,42
2019-12-23,42,0,42
2019-12-24,42,0,42
2019-12-25,42,0,42
2019-12-30,42,0,42
2019-12-31,42,0,42
2020-01-01,42,0,42
2020-01-02,42,0,42
2020-01-03,42,0,42
2020-01-06,42,0,42
2020-01-07,42,0,42
2020-01-08,42,0,42
2020-01-09,42,0,42
2020-01-10,42,0,42
2020-01-13,42,0,42
2020-01-14,42,0,42
2020-01-15,42,0,42
2020-01-16,42,0,42
2020-01-17,42,0,42
2020-01-20,42,0,42
2020-01-21,42,0,42
2020-01-22,42,0,42
2020-01-23,42,0,42
2020-01-24,42,0,42
2020-01-27,42,0,42
2020-01-28,42,0,42
2020-01-29,42,0,42
2020-01-30,42,0,42
2020-01-31,42,0,42
2020-02-03,42,0,42
2020-02-04,42,0,42
2020-02-05,42,0,42
2020-02-07,42,0,42
